transaction_id,customer_id,sale_date,sale_time,day_of_week,day_name,is_weekend,coffee_name,drink_price,total_cost,payment_method,datetime,time_of_day
TX_0876,CUST_8375,2025-07-26,15:11:56,6,Saturday,True,Raf coffee,420.0,860.0,card,2025-07-26 15:11:56,Afternoon
TX_2319,CUST_8189,2025-07-26,15:50:27,6,Saturday,True,Batch brew,240.0,900.0,card,2025-07-26 15:50:27,Afternoon
TX_2319,CUST_8189,2025-07-26,15:50:27,6,Saturday,True,Latte,340.0,900.0,card,2025-07-26 15:50:27,Afternoon
TX_2319,CUST_8189,2025-07-26,15:50:27,6,Saturday,True,Cappuccino,320.0,900.0,card,2025-07-26 15:50:27,Afternoon
TX_2975,CUST_9283,2025-07-26,16:00:59,6,Saturday,True,Batch brew,240.0,240.0,card,2025-07-26 16:00:59,Evening
TX_1916,CUST_5948,2025-07-26,17:05:01,6,Saturday,True,Batch brew,240.0,240.0,card,2025-07-26 17:05:01,Evening
TX_1291,CUST_4236,2025-07-26,17:25:02,6,Saturday,True,Batch brew,240.0,240.0,card,2025-07-26 17:25:02,Evening
TX_1722,CUST_1422,2025-07-26,18:14:04,6,Saturday,True,Cappuccino,320.0,640.0,card,2025-07-26 18:14:04,Evening
TX_1722,CUST_1422,2025-07-26,18:14:04,6,Saturday,True,Cappuccino,320.0,640.0,card,2025-07-26 18:14:04,Evening
TX_2893,CUST_3627,2025-07-26,18:14:45,6,Saturday,True,Latte with add,440.0,440.0,card,2025-07-26 18:14:45,Evening
TX_3380,CUST_7552,2025-07-26,18:42:30,6,Saturday,True,Cappuccino,320.0,640.0,cash,2025-07-26 18:42:30,Evening
TX_3380,CUST_7552,2025-07-26,18:42:30,6,Saturday,True,Cappuccino,320.0,640.0,cash,2025-07-26 18:42:30,Evening
TX_0756,CUST_8907,2025-07-26,18:50:22,6,Saturday,True,Latte with add,440.0,440.0,card,2025-07-26 18:50:22,Evening
TX_3542,CUST_6349,2025-07-27,08:03:53,7,Sunday,True,Latte with add,440.0,880.0,cash,2025-07-27 08:03:53,Morning
TX_3542,CUST_6349,2025-07-27,08:03:53,7,Sunday,True,Latte with add,440.0,880.0,cash,2025-07-27 08:03:53,Morning
TX_3128,CUST_7855,2025-07-27,08:42:22,7,Sunday,True,Latte with add,440.0,440.0,cash,2025-07-27 08:42:22,Morning
TX_0335,CUST_6533,2025-07-27,09:19:39,7,Sunday,True,Latte,340.0,340.0,card,2025-07-27 09:19:39,Morning
TX_3388,CUST_7899,2025-07-27,09:30:15,7,Sunday,True,Cappuccino,320.0,320.0,card,2025-07-27 09:30:15,Morning
TX_1712,CUST_1083,2025-07-27,09:49:16,7,Sunday,True,Flat white,340.0,340.0,cash,2025-07-27 09:49:16,Morning
TX_2476,CUST_5840,2025-07-27,10:10:10,7,Sunday,True,Latte,340.0,580.0,card,2025-07-27 10:10:10,Morning
TX_2476,CUST_5840,2025-07-27,10:10:10,7,Sunday,True,Batch brew,240.0,580.0,card,2025-07-27 10:10:10,Morning
TX_0073,CUST_7539,2025-07-27,11:58:19,7,Sunday,True,Latte,340.0,340.0,card,2025-07-27 11:58:19,Afternoon
TX_3361,CUST_6200,2025-07-27,12:40:37,7,Sunday,True,Batch brew,240.0,240.0,card,2025-07-27 12:40:37,Afternoon
TX_2993,CUST_2776,2025-07-27,12:47:27,7,Sunday,True,Latte,340.0,660.0,card,2025-07-27 12:47:27,Afternoon
TX_2993,CUST_2776,2025-07-27,12:47:27,7,Sunday,True,Cappuccino,320.0,660.0,card,2025-07-27 12:47:27,Afternoon
TX_3127,CUST_2242,2025-07-27,12:55:28,7,Sunday,True,Cappuccino,320.0,320.0,card,2025-07-27 12:55:28,Afternoon
TX_2835,CUST_1528,2025-07-27,12:59:15,7,Sunday,True,Latte with add,440.0,440.0,cash,2025-07-27 12:59:15,Afternoon
TX_1689,CUST_9313,2025-07-27,13:01:21,7,Sunday,True,Cappuccino,320.0,320.0,cash,2025-07-27 13:01:21,Afternoon
TX_1439,CUST_2592,2025-07-27,13:06:57,7,Sunday,True,Cappuccino,320.0,320.0,cash,2025-07-27 13:06:57,Afternoon
TX_1223,CUST_8775,2025-07-27,13:08:12,7,Sunday,True,Batch brew,240.0,240.0,cash,2025-07-27 13:08:12,Afternoon
TX_0114,CUST_3509,2025-07-27,13:08:50,7,Sunday,True,Batch brew,240.0,240.0,card,2025-07-27 13:08:50,Afternoon
TX_1965,CUST_2825,2025-07-27,13:23:03,7,Sunday,True,Latte,340.0,340.0,card,2025-07-27 13:23:03,Afternoon
TX_2432,CUST_9457,2025-07-27,13:24:16,7,Sunday,True,Latte with add,440.0,1220.0,card,2025-07-27 13:24:16,Afternoon
TX_2432,CUST_9457,2025-07-27,13:24:16,7,Sunday,True,Latte with add,440.0,1220.0,card,2025-07-27 13:24:16,Afternoon
TX_2432,CUST_9457,2025-07-27,13:24:16,7,Sunday,True,Flat white,340.0,1220.0,card,2025-07-27 13:24:16,Afternoon
TX_0453,CUST_5686,2025-07-27,13:40:24,7,Sunday,True,Latte,340.0,340.0,card,2025-07-27 13:40:24,Afternoon
TX_2633,CUST_1423,2025-07-27,13:40:40,7,Sunday,True,Latte with add,440.0,440.0,card,2025-07-27 13:40:40,Afternoon
TX_1771,CUST_7992,2025-07-27,13:40:46,7,Sunday,True,Cappuccino,320.0,320.0,card,2025-07-27 13:40:46,Afternoon
TX_0505,CUST_2072,2025-07-27,13:56:20,7,Sunday,True,Cappuccino,320.0,320.0,card,2025-07-27 13:56:20,Afternoon
TX_0963,CUST_3521,2025-07-27,13:56:50,7,Sunday,True,Latte,340.0,580.0,card,2025-07-27 13:56:50,Afternoon
TX_0963,CUST_3521,2025-07-27,13:56:50,7,Sunday,True,Batch brew,240.0,580.0,card,2025-07-27 13:56:50,Afternoon
TX_3063,CUST_8640,2025-07-27,14:01:49,7,Sunday,True,Raf coffee,420.0,760.0,card,2025-07-27 14:01:49,Afternoon
TX_3063,CUST_8640,2025-07-27,14:01:49,7,Sunday,True,Flat white,340.0,760.0,card,2025-07-27 14:01:49,Afternoon
TX_1050,CUST_3057,2025-07-27,14:05:53,7,Sunday,True,Raf coffee,420.0,760.0,card,2025-07-27 14:05:53,Afternoon
TX_1050,CUST_3057,2025-07-27,14:05:53,7,Sunday,True,Flat white,340.0,760.0,card,2025-07-27 14:05:53,Afternoon
TX_1344,CUST_2960,2025-07-27,14:06:47,7,Sunday,True,Raf coffee,420.0,420.0,card,2025-07-27 14:06:47,Afternoon
TX_1706,CUST_2476,2025-07-27,14:07:41,7,Sunday,True,Cappuccino,320.0,320.0,card,2025-07-27 14:07:41,Afternoon
TX_0426,CUST_1343,2025-07-27,14:09:56,7,Sunday,True,Raf coffee,420.0,420.0,cash,2025-07-27 14:09:56,Afternoon
TX_2339,CUST_6199,2025-07-27,14:26:43,7,Sunday,True,Cappuccino,320.0,320.0,card,2025-07-27 14:26:43,Afternoon
TX_1830,CUST_9193,2025-07-27,14:45:33,7,Sunday,True,Latte,340.0,340.0,card,2025-07-27 14:45:33,Afternoon
TX_1488,CUST_4064,2025-07-27,14:47:34,7,Sunday,True,Flat white,340.0,780.0,card,2025-07-27 14:47:34,Afternoon
TX_1488,CUST_4064,2025-07-27,14:47:34,7,Sunday,True,Latte with add,440.0,780.0,card,2025-07-27 14:47:34,Afternoon
TX_2099,CUST_2751,2025-07-27,16:51:01,7,Sunday,True,Batch brew,240.0,240.0,card,2025-07-27 16:51:01,Evening
TX_2529,CUST_6201,2025-07-27,18:13:20,7,Sunday,True,Cappuccino,320.0,320.0,card,2025-07-27 18:13:20,Evening
TX_1459,CUST_3217,2025-07-27,18:14:27,7,Sunday,True,Latte,340.0,340.0,cash,2025-07-27 18:14:27,Evening
TX_0179,CUST_2111,2025-07-27,18:20:36,7,Sunday,True,Latte,340.0,340.0,card,2025-07-27 18:20:36,Evening
TX_1986,CUST_5375,2025-07-27,19:47:06,7,Sunday,True,Batch brew,240.0,240.0,card,2025-07-27 19:47:06,Evening
TX_3512,CUST_6705,2025-07-27,19:55:49,7,Sunday,True,Espresso,230.0,230.0,cash,2025-07-27 19:55:49,Evening
TX_1024,CUST_7925,2025-07-28,08:35:51,1,Monday,False,Batch brew,240.0,240.0,card,2025-07-28 08:35:51,Morning
TX_2687,CUST_8202,2025-07-28,08:40:35,1,Monday,False,Raf coffee,420.0,740.0,card,2025-07-28 08:40:35,Morning
TX_2687,CUST_8202,2025-07-28,08:40:35,1,Monday,False,Cappuccino,320.0,740.0,card,2025-07-28 08:40:35,Morning
TX_2961,CUST_3946,2025-07-28,08:48:18,1,Monday,False,Flat white,340.0,340.0,cash,2025-07-28 08:48:18,Morning
TX_1556,CUST_8572,2025-07-28,09:08:03,1,Monday,False,Latte,340.0,340.0,card,2025-07-28 09:08:03,Morning
TX_0517,CUST_6289,2025-07-28,09:08:36,1,Monday,False,Raf coffee,420.0,420.0,cash,2025-07-28 09:08:36,Morning
TX_1971,CUST_4072,2025-07-28,10:39:13,1,Monday,False,Latte with add,440.0,440.0,card,2025-07-28 10:39:13,Morning
TX_3231,CUST_4976,2025-07-28,11:00:15,1,Monday,False,Latte,340.0,580.0,cash,2025-07-28 11:00:15,Afternoon
TX_3231,CUST_4976,2025-07-28,11:00:15,1,Monday,False,Batch brew,240.0,580.0,cash,2025-07-28 11:00:15,Afternoon
TX_0220,CUST_6267,2025-07-28,11:00:25,1,Monday,False,Cappuccino,320.0,320.0,card,2025-07-28 11:00:25,Afternoon
TX_1193,CUST_1364,2025-07-28,11:58:59,1,Monday,False,Espresso,230.0,870.0,card,2025-07-28 11:58:59,Afternoon
TX_1193,CUST_1364,2025-07-28,11:58:59,1,Monday,False,Cappuccino,320.0,870.0,card,2025-07-28 11:58:59,Afternoon
TX_1193,CUST_1364,2025-07-28,11:58:59,1,Monday,False,Cappuccino,320.0,870.0,card,2025-07-28 11:58:59,Afternoon
TX_1329,CUST_4604,2025-07-28,12:29:28,1,Monday,False,Warming drinks (tea),400.0,400.0,card,2025-07-28 12:29:28,Afternoon
TX_0313,CUST_7985,2025-07-28,12:32:26,1,Monday,False,Cappuccino,320.0,320.0,card,2025-07-28 12:32:26,Afternoon
TX_0964,CUST_6863,2025-07-28,12:46:42,1,Monday,False,Latte with add,440.0,440.0,card,2025-07-28 12:46:42,Afternoon
TX_1942,CUST_8889,2025-07-28,12:51:19,1,Monday,False,Batch brew,240.0,240.0,card,2025-07-28 12:51:19,Afternoon
TX_1273,CUST_8579,2025-07-28,13:20:46,1,Monday,False,Latte,340.0,340.0,card,2025-07-28 13:20:46,Afternoon
TX_1183,CUST_7888,2025-07-28,13:28:01,1,Monday,False,Batch brew,240.0,240.0,card,2025-07-28 13:28:01,Afternoon
TX_1345,CUST_2436,2025-07-28,13:28:45,1,Monday,False,Latte with add,440.0,440.0,cash,2025-07-28 13:28:45,Afternoon
TX_1544,CUST_6078,2025-07-28,13:49:17,1,Monday,False,Latte,340.0,340.0,card,2025-07-28 13:49:17,Afternoon
TX_0990,CUST_2734,2025-07-28,13:51:15,1,Monday,False,Latte,340.0,340.0,card,2025-07-28 13:51:15,Afternoon
TX_1267,CUST_4607,2025-07-28,13:51:43,1,Monday,False,Latte,340.0,1120.0,card,2025-07-28 13:51:43,Afternoon
TX_1267,CUST_4607,2025-07-28,13:51:43,1,Monday,False,Latte,340.0,1120.0,card,2025-07-28 13:51:43,Afternoon
TX_1267,CUST_4607,2025-07-28,13:51:43,1,Monday,False,Latte with add,440.0,1120.0,card,2025-07-28 13:51:43,Afternoon
TX_2789,CUST_8273,2025-07-28,13:58:29,1,Monday,False,Batch brew,240.0,240.0,card,2025-07-28 13:58:29,Afternoon
TX_2775,CUST_9469,2025-07-28,14:06:50,1,Monday,False,Latte,340.0,340.0,cash,2025-07-28 14:06:50,Afternoon
TX_2579,CUST_9147,2025-07-28,14:15:59,1,Monday,False,Batch brew,240.0,240.0,card,2025-07-28 14:15:59,Afternoon
TX_0907,CUST_6740,2025-07-28,14:19:07,1,Monday,False,Cappuccino,320.0,320.0,card,2025-07-28 14:19:07,Afternoon
TX_1613,CUST_5320,2025-07-28,14:22:11,1,Monday,False,Latte,340.0,340.0,card,2025-07-28 14:22:11,Afternoon
TX_3325,CUST_6312,2025-07-28,14:26:46,1,Monday,False,Cappuccino,320.0,660.0,card,2025-07-28 14:26:46,Afternoon
TX_3325,CUST_6312,2025-07-28,14:26:46,1,Monday,False,Latte,340.0,660.0,card,2025-07-28 14:26:46,Afternoon
TX_3225,CUST_1154,2025-07-28,14:28:43,1,Monday,False,Latte with add,440.0,440.0,card,2025-07-28 14:28:43,Afternoon
TX_0207,CUST_7284,2025-07-28,14:46:19,1,Monday,False,Cappuccino,320.0,320.0,card,2025-07-28 14:46:19,Afternoon
TX_2179,CUST_2879,2025-07-28,14:47:31,1,Monday,False,Latte with add,440.0,440.0,card,2025-07-28 14:47:31,Afternoon
TX_1778,CUST_2646,2025-07-28,17:58:16,1,Monday,False,Raf coffee,420.0,420.0,card,2025-07-28 17:58:16,Evening
TX_2751,CUST_4316,2025-07-28,18:25:42,1,Monday,False,Latte with add,440.0,440.0,cash,2025-07-28 18:25:42,Evening
TX_1204,CUST_3815,2025-07-28,18:31:17,1,Monday,False,Latte,340.0,340.0,cash,2025-07-28 18:31:17,Evening
TX_2597,CUST_8624,2025-07-29,08:00:06,2,Tuesday,False,Warming drinks (tea),400.0,980.0,card,2025-07-29 08:00:06,Morning
TX_2597,CUST_8624,2025-07-29,08:00:06,2,Tuesday,False,Latte,340.0,980.0,card,2025-07-29 08:00:06,Morning
TX_2597,CUST_8624,2025-07-29,08:00:06,2,Tuesday,False,Batch brew,240.0,980.0,card,2025-07-29 08:00:06,Morning
TX_0672,CUST_7215,2025-07-29,08:08:50,2,Tuesday,False,Cappuccino,320.0,640.0,card,2025-07-29 08:08:50,Morning
TX_0672,CUST_7215,2025-07-29,08:08:50,2,Tuesday,False,Cappuccino,320.0,640.0,card,2025-07-29 08:08:50,Morning
TX_0487,CUST_8433,2025-07-29,08:30:05,2,Tuesday,False,Batch brew,240.0,640.0,card,2025-07-29 08:30:05,Morning
TX_0487,CUST_8433,2025-07-29,08:30:05,2,Tuesday,False,Warming drinks (tea),400.0,640.0,card,2025-07-29 08:30:05,Morning
TX_2994,CUST_3678,2025-07-29,08:38:23,2,Tuesday,False,Raf coffee,420.0,420.0,card,2025-07-29 08:38:23,Morning
TX_2854,CUST_6745,2025-07-29,08:54:36,2,Tuesday,False,Raf coffee,420.0,420.0,card,2025-07-29 08:54:36,Morning
TX_1983,CUST_2708,2025-07-29,09:06:19,2,Tuesday,False,Batch brew,240.0,240.0,cash,2025-07-29 09:06:19,Morning
TX_0399,CUST_3677,2025-07-29,09:25:14,2,Tuesday,False,Batch brew,240.0,240.0,card,2025-07-29 09:25:14,Morning
TX_0178,CUST_1879,2025-07-29,09:27:31,2,Tuesday,False,Batch brew,240.0,240.0,card,2025-07-29 09:27:31,Morning
TX_1092,CUST_7680,2025-07-29,09:38:30,2,Tuesday,False,Latte with add,440.0,780.0,card,2025-07-29 09:38:30,Morning
TX_1092,CUST_7680,2025-07-29,09:38:30,2,Tuesday,False,Latte,340.0,780.0,card,2025-07-29 09:38:30,Morning
TX_2161,CUST_1048,2025-07-29,09:39:55,2,Tuesday,False,Latte,340.0,340.0,card,2025-07-29 09:39:55,Morning
TX_0955,CUST_4168,2025-07-29,10:10:05,2,Tuesday,False,Latte,340.0,570.0,card,2025-07-29 10:10:05,Morning
TX_0955,CUST_4168,2025-07-29,10:10:05,2,Tuesday,False,Espresso,230.0,570.0,card,2025-07-29 10:10:05,Morning
TX_2093,CUST_7187,2025-07-29,10:44:40,2,Tuesday,False,Flat white,340.0,340.0,card,2025-07-29 10:44:40,Morning
TX_3410,CUST_5854,2025-07-29,12:08:31,2,Tuesday,False,Cappuccino,320.0,320.0,card,2025-07-29 12:08:31,Afternoon
TX_2632,CUST_9966,2025-07-29,12:20:33,2,Tuesday,False,Latte with add,440.0,440.0,card,2025-07-29 12:20:33,Afternoon
TX_3026,CUST_8237,2025-07-29,12:54:16,2,Tuesday,False,Flat white,340.0,340.0,card,2025-07-29 12:54:16,Afternoon
TX_2196,CUST_1235,2025-07-29,13:02:28,2,Tuesday,False,Cappuccino,320.0,660.0,card,2025-07-29 13:02:28,Afternoon
TX_2196,CUST_1235,2025-07-29,13:02:28,2,Tuesday,False,Latte,340.0,660.0,card,2025-07-29 13:02:28,Afternoon
TX_1741,CUST_8417,2025-07-29,13:07:03,2,Tuesday,False,Flat white,340.0,780.0,card,2025-07-29 13:07:03,Afternoon
TX_1741,CUST_8417,2025-07-29,13:07:03,2,Tuesday,False,Latte with add,440.0,780.0,card,2025-07-29 13:07:03,Afternoon
TX_2914,CUST_5654,2025-07-29,13:10:24,2,Tuesday,False,Latte with add,440.0,440.0,card,2025-07-29 13:10:24,Afternoon
TX_1164,CUST_6186,2025-07-29,13:11:25,2,Tuesday,False,Cappuccino,320.0,320.0,card,2025-07-29 13:11:25,Afternoon
TX_0511,CUST_2333,2025-07-29,13:39:51,2,Tuesday,False,Batch brew,240.0,240.0,card,2025-07-29 13:39:51,Afternoon
TX_1838,CUST_2011,2025-07-29,13:55:00,2,Tuesday,False,Cappuccino,320.0,320.0,card,2025-07-29 13:55:00,Afternoon
TX_0978,CUST_7865,2025-07-29,14:07:51,2,Tuesday,False,Flat white,340.0,680.0,card,2025-07-29 14:07:51,Afternoon
TX_0978,CUST_7865,2025-07-29,14:07:51,2,Tuesday,False,Latte,340.0,680.0,card,2025-07-29 14:07:51,Afternoon
TX_1487,CUST_8475,2025-07-29,14:18:00,2,Tuesday,False,Latte with add,440.0,440.0,card,2025-07-29 14:18:00,Afternoon
TX_0701,CUST_4780,2025-07-29,14:28:29,2,Tuesday,False,Latte,340.0,340.0,card,2025-07-29 14:28:29,Afternoon
TX_0613,CUST_4709,2025-07-29,14:34:04,2,Tuesday,False,Batch brew,240.0,240.0,cash,2025-07-29 14:34:04,Afternoon
TX_2665,CUST_4523,2025-07-29,14:35:42,2,Tuesday,False,Cappuccino,320.0,980.0,cash,2025-07-29 14:35:42,Afternoon
TX_2665,CUST_4523,2025-07-29,14:35:42,2,Tuesday,False,Cappuccino,320.0,980.0,cash,2025-07-29 14:35:42,Afternoon
TX_2665,CUST_4523,2025-07-29,14:35:42,2,Tuesday,False,Latte,340.0,980.0,cash,2025-07-29 14:35:42,Afternoon
TX_3061,CUST_8291,2025-07-29,15:07:25,2,Tuesday,False,Warming drinks (tea),400.0,400.0,card,2025-07-29 15:07:25,Afternoon
TX_1602,CUST_5851,2025-07-29,16:13:09,2,Tuesday,False,Raf coffee,420.0,420.0,card,2025-07-29 16:13:09,Evening
TX_3071,CUST_5898,2025-07-29,17:25:51,2,Tuesday,False,Raf coffee,420.0,420.0,card,2025-07-29 17:25:51,Evening
TX_0382,CUST_9998,2025-07-29,18:10:56,2,Tuesday,False,Latte,340.0,340.0,cash,2025-07-29 18:10:56,Evening
TX_1648,CUST_9916,2025-07-29,18:18:32,2,Tuesday,False,Latte with add,440.0,440.0,card,2025-07-29 18:18:32,Evening
TX_0813,CUST_4682,2025-07-29,18:36:30,2,Tuesday,False,Cappuccino,320.0,320.0,card,2025-07-29 18:36:30,Evening
TX_2736,CUST_6715,2025-07-29,18:47:19,2,Tuesday,False,Batch brew,240.0,240.0,card,2025-07-29 18:47:19,Evening
TX_1038,CUST_4380,2025-07-30,08:00:02,3,Wednesday,False,Cappuccino,320.0,320.0,card,2025-07-30 08:00:02,Morning
TX_0873,CUST_4403,2025-07-30,08:00:30,3,Wednesday,False,Batch brew,240.0,240.0,card,2025-07-30 08:00:30,Morning
TX_1790,CUST_9890,2025-07-30,08:23:34,3,Wednesday,False,Batch brew,240.0,580.0,cash,2025-07-30 08:23:34,Morning
TX_1790,CUST_9890,2025-07-30,08:23:34,3,Wednesday,False,Latte,340.0,580.0,cash,2025-07-30 08:23:34,Morning
TX_1186,CUST_3618,2025-07-30,08:28:25,3,Wednesday,False,Latte with add,440.0,760.0,card,2025-07-30 08:28:25,Morning
TX_1186,CUST_3618,2025-07-30,08:28:25,3,Wednesday,False,Cappuccino,320.0,760.0,card,2025-07-30 08:28:25,Morning
TX_1691,CUST_5108,2025-07-30,08:38:32,3,Wednesday,False,Cappuccino,320.0,320.0,card,2025-07-30 08:38:32,Morning
TX_1794,CUST_7601,2025-07-30,08:50:15,3,Wednesday,False,Latte,340.0,340.0,card,2025-07-30 08:50:15,Morning
TX_2507,CUST_7453,2025-07-30,09:31:01,3,Wednesday,False,Batch brew,240.0,240.0,card,2025-07-30 09:31:01,Morning
TX_2164,CUST_4589,2025-07-30,09:55:09,3,Wednesday,False,Latte with add,440.0,440.0,cash,2025-07-30 09:55:09,Morning
TX_3489,CUST_5137,2025-07-30,10:16:50,3,Wednesday,False,Warming drinks (tea),400.0,400.0,card,2025-07-30 10:16:50,Morning
TX_0585,CUST_5756,2025-07-30,10:28:51,3,Wednesday,False,Latte,340.0,340.0,card,2025-07-30 10:28:51,Morning
TX_0631,CUST_3352,2025-07-30,11:00:29,3,Wednesday,False,Latte,340.0,340.0,card,2025-07-30 11:00:29,Afternoon
TX_2240,CUST_9942,2025-07-30,11:30:51,3,Wednesday,False,Cappuccino,320.0,320.0,card,2025-07-30 11:30:51,Afternoon
TX_0126,CUST_4790,2025-07-30,11:58:18,3,Wednesday,False,Flat white,340.0,340.0,card,2025-07-30 11:58:18,Afternoon
TX_1445,CUST_4357,2025-07-30,12:40:31,3,Wednesday,False,Batch brew,240.0,240.0,card,2025-07-30 12:40:31,Afternoon
TX_1507,CUST_3099,2025-07-30,13:07:37,3,Wednesday,False,Cappuccino,320.0,550.0,card,2025-07-30 13:07:37,Afternoon
TX_1507,CUST_3099,2025-07-30,13:07:37,3,Wednesday,False,Espresso,230.0,550.0,card,2025-07-30 13:07:37,Afternoon
TX_0451,CUST_9494,2025-07-30,13:18:03,3,Wednesday,False,Latte with add,440.0,1160.0,cash,2025-07-30 13:18:03,Afternoon
TX_0451,CUST_9494,2025-07-30,13:18:03,3,Wednesday,False,Cappuccino,320.0,1160.0,cash,2025-07-30 13:18:03,Afternoon
TX_0451,CUST_9494,2025-07-30,13:18:03,3,Wednesday,False,Warming drinks (tea),400.0,1160.0,cash,2025-07-30 13:18:03,Afternoon
TX_0854,CUST_4420,2025-07-30,13:18:56,3,Wednesday,False,Batch brew,240.0,800.0,card,2025-07-30 13:18:56,Afternoon
TX_0854,CUST_4420,2025-07-30,13:18:56,3,Wednesday,False,Batch brew,240.0,800.0,card,2025-07-30 13:18:56,Afternoon
TX_0854,CUST_4420,2025-07-30,13:18:56,3,Wednesday,False,Cappuccino,320.0,800.0,card,2025-07-30 13:18:56,Afternoon
TX_0084,CUST_6644,2025-07-30,13:23:50,3,Wednesday,False,Flat white,340.0,340.0,card,2025-07-30 13:23:50,Afternoon
TX_2513,CUST_6181,2025-07-30,13:31:26,3,Wednesday,False,Latte with add,440.0,440.0,cash,2025-07-30 13:31:26,Afternoon
TX_2491,CUST_1264,2025-07-30,13:34:40,3,Wednesday,False,Cappuccino,320.0,320.0,cash,2025-07-30 13:34:40,Afternoon
TX_1584,CUST_7345,2025-07-30,13:36:50,3,Wednesday,False,Batch brew,240.0,240.0,card,2025-07-30 13:36:50,Afternoon
TX_3322,CUST_2219,2025-07-30,13:37:47,3,Wednesday,False,Batch brew,240.0,240.0,cash,2025-07-30 13:37:47,Afternoon
TX_1296,CUST_3349,2025-07-30,13:45:11,3,Wednesday,False,Espresso,230.0,230.0,cash,2025-07-30 13:45:11,Afternoon
TX_3104,CUST_8380,2025-07-30,13:59:06,3,Wednesday,False,Batch brew,240.0,240.0,card,2025-07-30 13:59:06,Afternoon
TX_2504,CUST_7890,2025-07-30,14:20:13,3,Wednesday,False,Cappuccino,320.0,320.0,cash,2025-07-30 14:20:13,Afternoon
TX_3185,CUST_1666,2025-07-30,14:25:48,3,Wednesday,False,Batch brew,240.0,240.0,cash,2025-07-30 14:25:48,Afternoon
TX_0348,CUST_8802,2025-07-30,14:55:33,3,Wednesday,False,Latte,340.0,340.0,card,2025-07-30 14:55:33,Afternoon
TX_0376,CUST_9122,2025-07-30,17:50:20,3,Wednesday,False,Latte,340.0,340.0,cash,2025-07-30 17:50:20,Evening
TX_0534,CUST_1838,2025-07-30,17:50:31,3,Wednesday,False,Batch brew,240.0,240.0,card,2025-07-30 17:50:31,Evening
TX_0859,CUST_3331,2025-07-30,18:03:47,3,Wednesday,False,Latte with add,440.0,440.0,cash,2025-07-30 18:03:47,Evening
TX_1071,CUST_6309,2025-07-31,08:00:09,4,Thursday,False,Cappuccino,320.0,720.0,cash,2025-07-31 08:00:09,Morning
TX_1071,CUST_6309,2025-07-31,08:00:09,4,Thursday,False,Warming drinks (tea),400.0,720.0,cash,2025-07-31 08:00:09,Morning
TX_1592,CUST_4229,2025-07-31,08:28:27,4,Thursday,False,Cappuccino,320.0,320.0,card,2025-07-31 08:28:27,Morning
TX_1490,CUST_5135,2025-07-31,08:50:09,4,Thursday,False,Espresso,230.0,550.0,card,2025-07-31 08:50:09,Morning
TX_1490,CUST_5135,2025-07-31,08:50:09,4,Thursday,False,Cappuccino,320.0,550.0,card,2025-07-31 08:50:09,Morning
TX_2486,CUST_2588,2025-07-31,09:11:47,4,Thursday,False,Batch brew,240.0,240.0,cash,2025-07-31 09:11:47,Morning
TX_3470,CUST_2916,2025-07-31,09:14:35,4,Thursday,False,Latte,340.0,340.0,card,2025-07-31 09:14:35,Morning
TX_2651,CUST_7008,2025-07-31,09:16:06,4,Thursday,False,Latte,340.0,660.0,card,2025-07-31 09:16:06,Morning
TX_2651,CUST_7008,2025-07-31,09:16:06,4,Thursday,False,Cappuccino,320.0,660.0,card,2025-07-31 09:16:06,Morning
TX_1813,CUST_8111,2025-07-31,09:30:11,4,Thursday,False,Latte,340.0,340.0,card,2025-07-31 09:30:11,Morning
TX_2573,CUST_4101,2025-07-31,09:42:20,4,Thursday,False,Cappuccino,320.0,640.0,cash,2025-07-31 09:42:20,Morning
TX_2573,CUST_4101,2025-07-31,09:42:20,4,Thursday,False,Cappuccino,320.0,640.0,cash,2025-07-31 09:42:20,Morning
TX_2209,CUST_1317,2025-07-31,09:47:54,4,Thursday,False,Cappuccino,320.0,640.0,cash,2025-07-31 09:47:54,Morning
TX_2209,CUST_1317,2025-07-31,09:47:54,4,Thursday,False,Cappuccino,320.0,640.0,cash,2025-07-31 09:47:54,Morning
TX_0746,CUST_8762,2025-07-31,09:48:39,4,Thursday,False,Latte,340.0,1000.0,card,2025-07-31 09:48:39,Morning
TX_0746,CUST_8762,2025-07-31,09:48:39,4,Thursday,False,Latte,340.0,1000.0,card,2025-07-31 09:48:39,Morning
TX_0746,CUST_8762,2025-07-31,09:48:39,4,Thursday,False,Cappuccino,320.0,1000.0,card,2025-07-31 09:48:39,Morning
TX_3544,CUST_7168,2025-07-31,09:51:39,4,Thursday,False,Latte,340.0,340.0,card,2025-07-31 09:51:39,Morning
TX_3119,CUST_5398,2025-07-31,09:53:33,4,Thursday,False,Latte,340.0,760.0,card,2025-07-31 09:53:33,Morning
TX_3119,CUST_5398,2025-07-31,09:53:33,4,Thursday,False,Raf coffee,420.0,760.0,card,2025-07-31 09:53:33,Morning
TX_2211,CUST_7751,2025-07-31,10:05:43,4,Thursday,False,Cappuccino,320.0,950.0,card,2025-07-31 10:05:43,Morning
TX_2211,CUST_7751,2025-07-31,10:05:43,4,Thursday,False,Espresso,230.0,950.0,card,2025-07-31 10:05:43,Morning
TX_2211,CUST_7751,2025-07-31,10:05:43,4,Thursday,False,Warming drinks (tea),400.0,950.0,card,2025-07-31 10:05:43,Morning
